Fide id,Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag,age,agerange
920762,"Arsovic, Jelena",SRB,F,1980,WFM,2015,2023,1955,Active,40,30-40
302856,"Augustinova, Milada",CZE,F,1946,No Title,2015,0,0,Inactive,74,70-80
1001760,"Bruinenberg, Carla",NED,F,1944,WFM,2015,0,0,Inactive,76,70-80
1108697,"Brzostowska, Magdalena",POL,F,1977,No Title,2015,0,0,Inactive,43,40-50
1001825,"Cameron, Arjette",NED,F,1965,No Title,2015,0,0,Inactive,55,50-60
2109832,"Cincinato, Thalita Ariane C.",BRA,F,1989,WFM,2015,0,0,Inactive,31,30-40
706639,"Csato, Eszter",HUN,F,1973,No Title,2015,0,0,Inactive,47,40-50
13603914,"Gabaidze, Marika",GEO,F,1989,No Title,2015,0,0,Inactive,31,30-40
4102347,"Grebennikova, Tatyana",RUS,F,1992,No Title,2015,1991,0,Inactive,28,20-30
2250764,"Gutierrez Castillo, Paloma",ESP,F,1985,WIM,2015,1982,2118,Active,35,30-40
2906554,"Janeva, Mariya",BUL,F,1977,No Title,2015,0,0,Inactive,43,40-50
4612515,"Janssen, Lieselotte",GER,F,1937,No Title,2015,0,0,Inactive,83,80-90
930504,"Jovanovic, Tatjana",SRB,F,1946,No Title,2015,0,0,Inactive,74,70-80
13603817,"Kordzadze, Nino",AUT,F,1989,No Title,2015,1939,2053,Active,31,30-40
14604507,"Kutin, Simona",SLO,F,1986,WFM,2015,2001,0,Inactive,34,30-40
2400430,"McLure, Alison",SCO,F,1965,No Title,2015,0,0,Inactive,55,50-60
4110854,"Medvedeva, E",RUS,F,0,No Title,2015,0,0,Inactive,0,
3403912,"Meneses, Clara",CHI,F,0,No Title,2015,0,0,Inactive,0,
3200574,"Mott-McGrath, Marion",AUS,F,1940,No Title,2015,0,0,Inactive,80,70-80
14109689,"Novikova, Margarita",UKR,F,1983,No Title,2015,1922,1967,Active,37,30-40
3514560,"Perez Sanchez, Geisy",CUB,F,1993,No Title,2015,0,1965,Inactive,27,20-30
601950,"Piquemal, Christiane",FRA,F,1959,No Title,2015,0,0,Inactive,61,60-70
323640,"Reitingerova, Iveta",CZE,F,1989,No Title,2015,2027,0,Active,31,30-40
720550,"Reskone dr., Timko Melinda",HUN,F,1982,No Title,2015,0,0,Active,38,30-40
4646053,"Rosenkranz, Dorit",GER,F,1980,No Title,2015,0,0,Inactive,40,30-40
11600683,"Rusakova, Natalija",LAT,F,1975,No Title,2015,0,0,Inactive,45,40-50
2840451,"Sala, Giulia",ITA,F,2007,No Title,2015,1859,1662,Active,13,10-20
4184742,"Salenko, Svetlana",RUS,F,1981,No Title,2015,0,0,Inactive,39,30-40
1001850,"Selmeier, Franziska",NED,F,1960,No Title,2015,0,0,Inactive,60,50-60
1139444,"Skrzypczak, Anna",POL,F,1992,No Title,2015,2009,0,Inactive,28,20-30
4195450,"Smolyaninova, Marina",RUS,F,1989,No Title,2015,2012,1989,Inactive,31,30-40
4400577,"Soler, Doris",COL,F,1965,No Title,2015,1991,0,Inactive,55,50-60
4121694,"Sosnovskaya, Veronika Y.",RUS,F,1995,No Title,2015,0,0,Inactive,25,20-30
926094,"Stankovic, Tatjana",SRB,F,1978,No Title,2015,0,0,Inactive,42,40-50
14604787,"Svent, Suzana",SLO,F,1986,No Title,2015,1893,0,Inactive,34,30-40
933341,"Tadic, Katarina",SRB,F,1977,WFM,2015,2057,2068,Active,43,40-50
13700286,"Turebayeva, Alfiya",KAZ,F,1971,WIM,2015,2085,2041,Active,49,40-50
932965,"Tuvic, Nada",SRB,F,1986,No Title,2015,0,1976,Inactive,34,30-40
4900235,Undrahbuyan Baasanjav,MGL,F,1969,No Title,2015,0,2049,Inactive,51,50-60
1601644,"Weiss, Ursula",AUT,F,1967,No Title,2015,0,0,Inactive,53,50-60
2005522,"Wieckiewicz, Krystina",USA,F,1964,No Title,2015,0,0,Inactive,56,50-60
1122550,"Wojciechowska, Aleksandra",POL,F,1986,No Title,2015,0,0,Inactive,34,30-40
1105370,"Wojciechowska, Malgorzata",POL,F,1974,No Title,2015,0,0,Inactive,46,40-50
14000709,"Achilova, Zumrat",TKM,F,1979,No Title,2014,0,0,Inactive,41,40-50
5031605,Akshaya A,IND,F,1994,No Title,2014,0,0,Inactive,26,20-30
24119326,"Andreev, Aria",RUS,F,1991,No Title,2014,0,0,Inactive,29,20-30
24102245,"Anufrienko, Daria",RUS,F,1997,WFM,2014,1934,2011,Active,23,20-30
1202049,"Baciu, Anca-Otilia",ROU,F,1970,WFM,2014,1914,1894,Inactive,50,40-50
2601281,"Baltgailis, Vesma",CAN,F,1950,WIM,2014,0,0,Inactive,70,60-70
14300583,"Bleazard, Claire",RSA,F,0,No Title,2014,0,0,Inactive,0,
937282,"Bogdanovic, Vesna",SRB,F,1989,No Title,2014,0,0,Inactive,31,30-40
13903080,"Crasnajon, Nina",MDA,F,1986,No Title,2014,0,0,Inactive,34,30-40
8610282,"Du, Yuxin",CHN,F,2001,No Title,2014,1984,2013,Active,19,10-20
24608220,"Erbs, Susan",GER,F,1988,No Title,2014,0,2033,Active,32,30-40
4632001,"Gheng, Simona",GER,F,1973,No Title,2014,2015,1917,Active,47,40-50
3516431,"Gonzalez Estrada, Chrissye L.",CUB,F,1999,WIM,2014,1866,1983,Active,21,20-30
1702521,"Jiretorn, Eva",SWE,F,1971,No Title,2014,1976,0,Active,49,40-50
11602155,"Kozjukova, Olga",LAT,F,1989,No Title,2014,0,0,Inactive,31,30-40
5219086,"Mordido, Kylen Joy",PHI,F,2002,WIM,2014,1923,1807,Active,18,10-20
14104946,"Morozova, Iuliia",BEL,F,1966,WFM,2014,2078,1865,Inactive,54,50-60
5014069,"Nilavoli, Hariharan",IND,F,1985,WFM,2014,0,0,Inactive,35,30-40
1202103,"Olarasu, Iuliana",ROU,F,1967,No Title,2014,2024,2036,Inactive,53,50-60
1801074,"Powell, Annie",WLS,F,1985,No Title,2014,0,0,Inactive,35,30-40
930776,"Rajkovic, Dragana",SRB,F,1980,No Title,2014,0,0,Inactive,40,30-40
5012635,"Anuprita, Patil",IND,F,1984,WFM,2013,0,2047,Active,36,30-40
26053438,"Aubert, Estee",FRA,F,2003,No Title,2013,1817,1874,Active,17,10-20
4134753,"Babich, Marina",RUS,F,1979,No Title,2013,0,0,Inactive,41,40-50
14106299,"Baburova, Nastja",UKR,F,1983,No Title,2013,0,0,Inactive,37,30-40
402168,"Bellin, Jana M",ENG,F,1947,WGM,2013,0,0,Active,73,70-80
14201666,"Cherenkova, Anastasia",UZB,F,1990,No Title,2013,1920,1883,Inactive,30,20-30
411280,"Chevannes, Sabrina L",ENG,F,1986,WIM,2013,0,2084,Inactive,34,30-40
3902064,"Han Wong, Ingrid",VEN,F,1991,WIM,2013,0,0,Inactive,29,20-30
14301946,"Irving, Laura",RSA,F,1989,WFM,2013,0,0,Inactive,31,30-40
608904,"Joanovits, Marion",FRA,F,1977,No Title,2013,0,0,Inactive,43,40-50
5201390,"Joya, Rusela",PHI,F,0,No Title,2013,0,0,Inactive,0,
14520699,"Kukic, Lora",CRO,F,1995,No Title,2013,1835,1926,Inactive,25,20-30
3100529,"Martinez, Natiska",PUR,F,0,No Title,2013,0,0,Inactive,0,
3614581,"Ortiz Verdezoto, Anahi",ECU,F,2001,WIM,2013,2153,1755,Active,19,10-20
14906546,"Pinterova, Karolina",SVK,F,1984,No Title,2013,0,0,Inactive,36,30-40
105554,"Primavera, Cinthia",ARG,F,1977,WFM,2013,0,2020,Inactive,43,40-50
4159586,"Pyatikopova, Nina",RUS,F,1985,No Title,2013,0,0,Inactive,35,30-40
4680510,"Schaffarth, Marianne",GER,F,1953,No Title,2013,0,0,Inactive,67,60-70
13703919,"Sergeyeva, Victoriya",KAZ,F,1988,WFM,2013,2006,2024,Active,32,30-40
13400843,"Soyunlu, Narmin",AZE,F,1996,WFM,2013,1959,1951,Active,24,20-30
5012619,"Sujatha, S.",IND,F,1979,No Title,2013,0,0,Inactive,41,40-50
13901036,"Susterman, Bela",MDA,F,1956,No Title,2013,0,1957,Inactive,64,60-70
4500199,"Tsiganova, Monika",EST,F,1969,WIM,2013,1921,1925,Active,51,50-60
3900630,"Ubaldo Suarez, Maria Gisela",VEN,F,1980,WIM,2013,0,1997,Inactive,40,30-40
14600579,"Vospernik, Mira",SLO,F,1939,No Title,2013,0,0,Inactive,81,80-90
24173312,"Aksenova, Maria",RUS,F,2001,No Title,2012,1863,1930,Active,19,10-20
35036270,Ankitha Goud Palle,IND,F,1998,No Title,2012,1505,1736,Active,22,20-30
615080,"Chapelle, Emilie",FRA,F,1979,No Title,2012,0,0,Inactive,41,40-50
3510271,"Codina Miranda, Gretter",CUB,F,1991,No Title,2012,0,0,Inactive,29,20-30
2500388,"Connolly, Suzanne",IRL,F,1963,No Title,2012,0,0,Inactive,57,50-60
703796,"Csatari, Mariann",HUN,F,1965,WIM,2012,0,0,Active,55,50-60
4136845,"Grishina, Alexandra",RUS,F,1982,WFM,2012,2012,2024,Inactive,38,30-40
24683035,"Iosif-Hoellenriegel, Daniela",GER,F,1970,No Title,2012,0,0,Inactive,50,40-50
13612077,"Janiashvili, Mariami",GEO,F,2000,No Title,2012,1769,1795,Active,20,10-20
4169891,"Katyshkina, Anastasia",RUS,F,1996,No Title,2012,1937,0,Active,24,20-30
4191803,"Menschikova, Natalia",RUS,F,1985,No Title,2012,0,0,Inactive,35,30-40
6346030,"Onur, Cigdem",TUR,F,2001,No Title,2012,0,1563,Active,19,10-20
1109367,"Sapis, Lucyna",POL,F,1963,No Title,2012,0,1989,Active,57,50-60
12582794,"Sebt Rasoul, Seyede Setare",IRI,F,2004,WFM,2012,1824,1771,Active,16,10-20
411850,"Smith, Olivia",WLS,F,1987,WFM,2012,1957,2007,Active,33,30-40
12803499,"Stoniene, Brigita",LTU,F,1991,No Title,2012,1991,0,Inactive,29,20-30
719269,"Szabo, Virag",HUN,F,1983,No Title,2012,0,0,Inactive,37,30-40
723967,"Sztruhar, Zsuzsa",HUN,F,1986,No Title,2012,0,0,Inactive,34,30-40
724700,"Toth, Szilvia",HUN,F,1985,No Title,2012,0,0,Inactive,35,30-40
13615939,"Tsotsonava, Elene",GEO,F,2005,WFM,2012,1687,1847,Active,15,10-20
14200678,"Yusubalieva, Sevara",UZB,F,1981,WFM,2012,0,0,Inactive,39,30-40
24142018,"Abdrakhmanova, Diana",RUS,F,1990,No Title,2011,0,0,Inactive,30,20-30
1011367,"Adriaans, Marion",NED,F,1977,No Title,2011,0,0,Inactive,43,40-50
5011280,"Aswathy, Balagopalan",IND,F,1987,No Title,2011,0,0,Inactive,33,30-40
24647373,"Bluebaum, Johanna",GER,F,1993,No Title,2011,0,0,Active,27,20-30
1124927,"Bojdol, Joanna",POL,F,1986,No Title,2011,0,0,Inactive,34,30-40
5202329,"Cunanan, Kimberly Jane",PHI,F,1991,No Title,2011,0,0,Inactive,29,20-30
14401703,"Dragovic, Nada",BIH,F,1961,No Title,2011,0,0,Inactive,59,50-60
13300920,"Esaibekian, Milena",ARM,F,1979,No Title,2011,0,0,Inactive,41,40-50
14905582,"Havlickova, Beata",SVK,F,1982,No Title,2011,0,0,Inactive,38,30-40
1617621,"Hiebler, Laura",AUT,F,1997,WFM,2011,1842,1910,Active,23,20-30
4195876,"Kharmunova, Nadezhda",RUS,F,1989,WIM,2011,2124,2081,Active,31,30-40
1631454,"Li, Shenyue",CHN,F,1997,No Title,2011,1969,1967,Inactive,23,20-30
14000474,"Masumova, Sevil",TKM,F,1984,WFM,2011,0,0,Inactive,36,30-40
4164113,"Mikhaleva, Olga",RUS,F,0,No Title,2011,0,0,Inactive,0,
4400690,"Pachon, Adriana",COL,F,1996,WFM,2011,2048,2046,Active,24,20-30
4171241,"Ponosova, Yulia",RUS,F,1988,WFM,2011,0,0,Inactive,32,30-40
4158490,"Semeniuk, Natalia",RUS,F,1954,No Title,2011,1993,1811,Inactive,66,60-70
1002732,"Slingerland, Caroline",NED,F,1975,WFM,2011,0,0,Active,45,40-50
5208920,"Suede, Mikee Charlene",PHI,F,1994,WIM,2011,2048,2091,Active,26,20-30
4145887,"Susheva, Anna",RUS,F,1978,No Title,2011,0,0,Inactive,42,40-50
1124544,"Szydlowska-Duda, Marta",POL,F,1987,No Title,2011,1989,1927,Active,33,30-40
8603170,"Tan, Na",CHN,F,1988,No Title,2011,0,0,Inactive,32,30-40
4634187,"Troyke, Doreen",GER,F,1975,WFM,2011,1849,0,Active,45,40-50
24150100,"Veretennikova, Daria",RUS,F,1992,No Title,2011,0,0,Inactive,28,20-30
4612205,"Wagner-Michel, Annett",GER,F,1955,WIM,2011,0,2041,Active,65,60-70
5701813,"Wan, Khye Theng",MAS,F,1991,WCM,2011,0,0,Inactive,29,20-30
695904,"Auvray, Juliette",FRA,F,1993,No Title,2010,0,2006,Active,27,20-30
5702712,"Bakri, Alia Anin Azwa",MAS,F,1994,WFM,2010,1893,0,Inactive,26,20-30
1104969,"Baron, Irena",POL,F,1958,No Title,2010,0,0,Inactive,62,60-70
407496,"Bhatia, Kanwal K",ENG,F,1981,WFM,2010,2009,1928,Active,39,30-40
3100154,"Borges, D",PUR,F,0,No Title,2010,0,0,Inactive,0,
302627,"Cejkova, Miroslava",CZE,F,1969,No Title,2010,2027,0,Active,51,50-60
24117692,"Cherepova, Barbara",RUS,F,1989,No Title,2010,0,0,Inactive,31,30-40
13603809,"Chorgolashvili, Nino",GEO,F,1989,No Title,2010,0,0,Inactive,31,30-40
3301630,"Cordero, Daniela",BOL,F,1992,WIM,2010,1981,1895,Active,28,20-30
1119044,"Czerwinska, Milena",POL,F,1985,WFM,2010,1840,1803,Active,35,30-40
13602390,"Datuashvili, Nona",GEO,F,1986,WIM,2010,2105,1976,Active,34,30-40
4195663,"Demerzhan, Lyudmila",RUS,F,1989,No Title,2010,2038,2047,Inactive,31,30-40
4663438,"Doehmen, Katrin",GER,F,1971,No Title,2010,0,0,Inactive,49,40-50
704750,"Dombovari, Anges",HUN,F,1957,No Title,2010,0,0,Inactive,63,60-70
2813777,"Federovski, Adi",ISR,F,1996,No Title,2010,1859,1966,Active,24,20-30
4201019,"Firigou, Martha",GRE,F,1964,No Title,2010,0,0,Inactive,56,50-60
423750,"Grattage, Sarah",ENG,F,1998,No Title,2010,2083,2054,Inactive,22,20-30
13302116,"Hairapetian, Naira",ARM,F,1986,WCM,2010,0,0,Inactive,34,30-40
4637216,"Kahrs, Daniela",GER,F,1971,No Title,2010,0,0,Inactive,49,40-50
704490,"Krizsan-Bilek, Gyulane",HUN,F,1938,WIM,2010,0,0,Inactive,82,80-90
15400158,"Lee, Wing Ian",MAC,F,1978,WCM,2010,0,0,Inactive,42,40-50
2064855,"Liu, Joanna",USA,F,2002,WIM,2010,0,1829,Active,18,10-20
2004763,"Mahan, Linda",USA,F,1939,No Title,2010,0,0,Inactive,81,80-90
12521116,"Mobarhani, Nazanin",IRI,F,1989,WCM,2010,1707,1687,Active,31,30-40
22227296,"Nieto Asencio, Maria del Carmen",ESP,F,1994,No Title,2010,1994,0,Inactive,26,20-30
1108689,"Nikonowicz, Dorota",POL,F,1976,No Title,2010,0,0,Inactive,44,40-50
12801925,"Norinkeviciute, Rasa",LTU,F,1967,WFM,2010,1885,1861,Active,53,50-60
1201972,"Olteanu, Gabriela",ROU,F,1953,WFM,2010,0,0,Inactive,67,60-70
73601144,"Poliakova, Emma",SVK,F,1998,No Title,2010,1753,1690,Inactive,22,20-30
14600633,"Razinger, Tanja",SLO,F,0,No Title,2010,0,0,Inactive,0,
2004658,"Root, Alexey",USA,F,1965,WIM,2010,0,0,Active,55,50-60
2801450,"Rozenblat-Zakroiski, Pnina",ISR,F,1963,No Title,2010,0,0,Inactive,57,50-60
14600919,"Skulj, Ksenija",SLO,F,1961,No Title,2010,0,0,Inactive,59,50-60
1110152,"Tarachowicz, Bogumila",POL,F,1976,No Title,2010,0,0,Inactive,44,40-50
704415,"Toth, Ilona",HUN,F,1962,WFM,2010,0,0,Inactive,58,50-60
731110,"Totos, Imola",HUN,F,1978,No Title,2010,0,0,Inactive,42,40-50
12400360,"Tran, Thi Kim Loan",VIE,F,1971,WFM,2010,0,0,Inactive,49,40-50
402737,"Wood, Suzanne",ENG,F,1961,No Title,2010,0,0,Inactive,59,50-60
4304632,"Zhang, Jasmine Haomo",NZL,F,2003,WIM,2010,1753,0,Active,17,10-20
24118710,"Andrushko, Mariya",RUS,F,1992,No Title,2009,0,0,Inactive,28,20-30
13601148,"Balkhamishvili, Tamar",GEO,F,1982,No Title,2009,0,0,Inactive,38,30-40
2903571,"Dragijska, Iva",BUL,F,1976,No Title,2009,0,0,Inactive,44,40-50
4612523,"Espig, Gesine",GER,F,1959,WFM,2009,0,0,Inactive,61,60-70
34101796,"Guliashvili, Liana",RUS,F,1994,No Title,2009,1933,2036,Inactive,26,20-30
4176863,"Gvilava, Maya",RUS,F,1991,WFM,2009,0,1943,Inactive,29,20-30
4170113,"Kariakina, Marina",RUS,F,1986,No Title,2009,0,0,Inactive,34,30-40
4130332,"Kotziuba, V.",RUS,F,1928,No Title,2009,0,0,Inactive,92,90+
14408902,"Maksimovic, Masa",BIH,F,2001,WFM,2009,2031,1922,Active,19,10-20
13403060,"Mammadbayova, Farida",AZE,F,1993,No Title,2009,0,0,Inactive,27,20-30
14115891,"Nachevna, Oksana",UKR,F,1980,No Title,2009,0,0,Inactive,40,30-40
1009923,"Otten, Colleen",NED,F,1956,No Title,2009,0,0,Active,64,60-70
34183997,"Ovsiannikova, Tatiana",RUS,F,1956,No Title,2009,1918,1937,Active,64,60-70
12800350,"Paulauskiene, Vilma",LTU,F,1966,No Title,2009,1794,1883,Inactive,54,50-60
928640,"Pentala, Nadezda",SRB,F,1986,WFM,2009,0,0,Inactive,34,30-40
4144643,"Pudalova, Tatiana",RUS,F,0,No Title,2009,0,0,Inactive,0,
3514072,"Rodriguez Caballero, Mayrelis",CUB,F,1996,No Title,2009,0,1977,Inactive,24,20-30
4609000,"Sautter, Elke",GER,F,1970,No Title,2009,0,0,Inactive,50,40-50
12964557,"Sewald, Kathrin",GER,F,2000,No Title,2009,1668,0,Active,20,10-20
2302454,"Thorsteinsdottir, Hallgerdur",ISL,F,1992,WFM,2009,1865,1928,Active,28,20-30
2067021,"Ulrich, Susanna",USA,F,2003,No Title,2009,0,1834,Active,17,10-20
14105560,"Zemlickova, Olena",CZE,F,1985,WIM,2009,2122,2102,Active,35,30-40
24142034,"Abramova, Ekaterina",RUS,F,1987,WFM,2008,1931,1937,Inactive,33,30-40
1902970,"Baptista, Ana Filipa",POR,F,1990,WFM,2008,2069,2048,Inactive,30,20-30
10600175,"Basta-Sohair, F.",EGY,F,1957,WIM,2008,0,0,Inactive,63,60-70
13507354,"Boldovskaya, Lidiya",BLR,F,1996,No Title,2008,0,0,Inactive,24,20-30
5202361,"Docena, Jedara",PHI,F,1992,No Title,2008,0,1990,Inactive,28,20-30
1609815,"Fraunschiel, Ursula",AUT,F,1968,No Title,2008,0,0,Inactive,52,50-60
13602136,"Ioseliani, Irina",GEO,F,1984,No Title,2008,0,0,Active,36,30-40
3205517,"Jule, Alexandra",AUS,F,1989,WIM,2008,0,1887,Active,31,30-40
368270,"Laurincova, Kristyna",CZE,F,2003,WFM,2008,1876,1862,Active,17,10-20
14600609,"Licina Vrabic, Anita",SLO,F,1972,WIM,2008,2080,0,Inactive,48,40-50
114448,"Lopez Nocera, Ariadna",ARG,F,0,No Title,2008,0,0,Inactive,0,
620343,"Mallet, Celine",FRA,F,1983,No Title,2008,0,0,Inactive,37,30-40
4695623,"Mass, Elvira",GER,F,1986,No Title,2008,2002,0,Inactive,34,30-40
30910730,"McGrew, Clara",USA,F,1998,No Title,2008,0,0,Inactive,22,20-30
4170458,"Petrova, Liudmila V.",RUS,F,1940,No Title,2008,1888,0,Inactive,80,70-80
14502801,"Poljak, Srebrenka",CRO,F,1974,No Title,2008,0,0,Inactive,46,40-50
24127094,"Serdyukova, Irina",RUS,F,0,No Title,2008,0,0,Inactive,0,
13603973,"Siradze, Salome",GEO,F,1991,No Title,2008,1810,1855,Inactive,29,20-30
24178705,"Antipova, Anastasia",RUS,F,1998,WFM,2007,1973,0,Inactive,22,20-30
4185234,"Baranova, Marina",RUS,F,1987,No Title,2007,1958,1881,Inactive,33,30-40
4664353,"Barpiyeva, Gulsana",KAZ,F,1977,WFM,2007,2098,0,Active,43,40-50
407534,"Bates, Ruth A",ENG,F,1980,No Title,2007,0,0,Inactive,40,30-40
5204534,"Bernales, Christy Lamiel",PHI,F,1993,WCM,2007,1984,1980,Inactive,27,20-30
4182731,"Bindich, Julia",RUS,F,1986,No Title,2007,1969,1966,Inactive,34,30-40
4608810,"Both, Anja",GER,F,1965,No Title,2007,0,0,Inactive,55,50-60
4404580,"Castro, Natalia Patricia",COL,F,1993,WIM,2007,2036,1937,Active,27,20-30
1209205,"Cernea, Lucia-Magdalena",ROU,F,1976,No Title,2007,0,0,Inactive,44,40-50
2902397,"Doncheva, Marinela",BUL,F,1958,No Title,2007,0,0,Inactive,62,60-70
14000458,"Erashova, Durdana",TKM,F,1977,WFM,2007,0,0,Inactive,43,40-50
1130595,"Giemza, Joanna",POL,F,1989,No Title,2007,0,0,Inactive,31,30-40
2902206,"Gocheva, Rumiana",BUL,F,1957,WIM,2007,2052,2064,Active,63,60-70
4410114,"Gonzalez, Angela Orfilia",COL,F,1977,No Title,2007,0,0,Inactive,43,40-50
15001784,"Kizova, Aleksandra",MKD,F,1976,No Title,2007,0,0,Inactive,44,40-50
1125508,"Krokay, Urszula",POL,F,1986,No Title,2007,1722,1823,Inactive,34,30-40
3505251,"Leliebre Vicente, Yudelis",CUB,F,1982,WFM,2007,0,0,Inactive,38,30-40
3512096,"Martin Rosabal, Niuris",CUB,F,1993,No Title,2007,0,0,Inactive,27,20-30
924393,"Milovanov, Olga",SRB,F,1968,WFM,2007,0,0,Inactive,52,50-60
24102458,"Mungalova, Ekaterina",RUS,F,1988,No Title,2007,0,0,Inactive,32,30-40
4407482,"Munoz Monroy, Cinthya Carolina",COL,F,1995,WFM,2007,2037,1956,Active,25,20-30
22201190,"Remoli Sargues, Lidia",ESP,F,1993,No Title,2007,0,0,Inactive,27,20-30
724742,"Szoboszlai, Zita",HUN,F,1982,No Title,2007,0,0,Inactive,38,30-40
5022940,"Uthra, P.",IND,F,1991,WFM,2007,0,0,Inactive,29,20-30
631043,"Verot, Melanie",FRA,F,1987,No Title,2007,2072,2012,Active,33,30-40
13902679,"Vetrila, Sanda",MDA,F,1991,No Title,2007,0,0,Inactive,29,20-30
729086,"Bali, Eszter",HUN,F,1990,No Title,2006,0,0,Inactive,30,20-30
13603663,"Bokuchava, Madona",GEO,F,1990,WFM,2006,2051,1999,Inactive,30,20-30
16286952,"Braeuer, Vanessa",GER,F,1990,No Title,2006,0,0,Active,30,20-30
2276526,"Castillo Escario, Yolanda",ESP,F,1993,No Title,2006,1910,1978,Active,27,20-30
2603934,"Charbonneau, Anne Marie",CAN,F,1985,No Title,2006,0,0,Inactive,35,30-40
24103640,"Erendzhenova, Polina",RUS,F,1989,WFM,2006,0,0,Inactive,31,30-40
22502785,"Ghomi, Parnian",IRI,F,2005,WCM,2006,1825,1893,Active,15,10-20
681512,"Jeannerot, Lea",FRA,F,1992,No Title,2006,0,0,Inactive,28,20-30
2032201,"Maffeo, Nicole",USA,F,1991,No Title,2006,0,0,Inactive,29,20-30
11601000,"Ratke, Aija",LAT,F,1973,No Title,2006,0,0,Inactive,47,40-50
32013426,"Ros Alonso, Joana",ESP,F,2003,No Title,2006,1875,1912,Active,17,10-20
4123379,"Rudenok, Tatiana",RUS,F,1994,No Title,2006,2042,2008,Inactive,26,20-30
24174840,"Shapar, Tatiana",RUS,F,1999,No Title,2006,1880,1764,Inactive,21,20-30
1900560,"Silva, Ceu",POR,F,1968,No Title,2006,0,0,Inactive,52,50-60
1211552,"Stanculescu, Paula",ROU,F,1985,No Title,2006,0,1918,Inactive,35,30-40
24682462,"Tran, My Linh",GER,F,1995,No Title,2006,0,0,Inactive,25,20-30
4672925,"Voigt, Ingrid",GER,F,1973,WFM,2006,0,2017,Active,47,40-50
12921033,"Waechter, Nathalie",GER,F,2000,No Title,2006,1997,1981,Active,20,10-20
7900139,"Abbou, Meriem",ALG,F,1972,WFM,2005,0,0,Inactive,48,40-50
911445,"Acic, Sladjana",SRB,F,1964,No Title,2005,0,0,Inactive,56,50-60
7600097,"Al Akraa, Ik",SYR,F,0,No Title,2005,0,0,Inactive,0,
4191331,"Andreeva, Arina",RUS,F,1987,No Title,2005,0,0,Inactive,33,30-40
1800205,"Anson, Jane",WLS,F,1959,No Title,2005,0,0,Inactive,61,60-70
15000885,"Apostolska, Ljiljana",MKD,F,0,No Title,2005,0,0,Inactive,0,
6400167,"Baez, Sayonara",DOM,F,1964,No Title,2005,0,0,Inactive,56,50-60
13705881,"Balakanova, Bakhyt",KAZ,F,1989,WFM,2005,1972,1977,Inactive,31,30-40
302872,"Benesova, Marie",CZE,F,0,No Title,2005,0,0,Inactive,0,
7400071,"Bennett, Christine",JAM,F,1968,WCM,2005,0,0,Inactive,52,50-60
1601709,"Berger, Margit",AUT,F,1957,No Title,2005,0,0,Inactive,63,60-70
2004771,"Bert, Alison",USA,F,1960,No Title,2005,0,0,Inactive,60,50-60
11601221,"Berzina, Aija",LAT,F,1978,No Title,2005,0,0,Inactive,42,40-50
402745,"Binns, Toni",ENG,F,0,No Title,2005,0,0,Inactive,0,
1500856,"Birkestrand, Trude Vik",NOR,F,1965,No Title,2005,0,0,Inactive,55,50-60
4110900,"Bludova, E",RUS,F,0,No Title,2005,0,0,Inactive,0,
1701720,"Bohmgren, Ulla",SWE,F,1953,No Title,2005,0,0,Inactive,67,60-70
4110919,"Botvinnik, N.",RUS,F,0,No Title,2005,0,0,Inactive,0,
3100162,"Castellon, S",PUR,F,0,No Title,2005,0,0,Inactive,0,
5200784,"Celis, Mary",PHI,F,0,No Title,2005,0,0,Inactive,0,
5800315,"Chan, Lai Fung",SGP,F,1963,WIM,2005,0,0,Inactive,57,50-60
4110927,"Charkova, E.",RUS,F,0,No Title,2005,0,0,Inactive,0,
3200582,"Clementi, Jill",AUS,F,1967,No Title,2005,0,0,Inactive,53,50-60
402753,"Craven, V",ENG,F,0,No Title,2005,0,0,Inactive,0,
3501515,"Crespo Requeira, Silvia",CUB,F,1963,No Title,2005,0,0,Inactive,57,50-60
2902567,"Daskalova, Maria",BUL,F,1967,No Title,2005,0,0,Inactive,53,50-60
2902575,"Datkova, A.",BUL,F,1965,No Title,2005,0,0,Inactive,55,50-60
2103397,"De Toledo, Juliana Kyoko Kamada",BRA,F,1964,No Title,2005,0,0,Inactive,56,50-60
801933,"Deantoni, Veronica",ITA,F,1976,No Title,2005,0,0,Inactive,44,40-50
8500053,"Etokowo, Imeh",NGR,F,0,WCM,2005,0,0,Inactive,0,
4199642,"Fastova, Tatiana",RUS,F,1991,WFM,2005,1958,0,Inactive,29,20-30
4800125,"Fati, F. M.",IRQ,F,0,WCM,2005,0,0,Inactive,0,
4608950,"Fendel, Regina",GER,F,1961,No Title,2005,0,0,Inactive,59,50-60
1701746,"Friberg, Connie",SWE,F,1955,No Title,2005,0,0,Inactive,65,60-70
724190,"Fuad Kamel Jamaliah, Natalie",JOR,F,1987,WIM,2005,1966,1973,Active,33,30-40
1800310,"Furmage, Donna",WLS,F,1975,No Title,2005,0,0,Inactive,45,40-50
302708,"Gallinnisova, Vaclava",CZE,F,1967,No Title,2005,0,1933,Active,53,50-60
4110951,"Gavrilova, E",RUS,F,0,No Title,2005,0,0,Inactive,0,
